model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,1,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,2,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,3,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,4,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,5,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,6,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,7,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,8,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,9,63,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,0,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,1,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,2,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,3,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,4,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,5,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,6,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,7,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,8,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,9,64,0.2816244661808014,0.24835434556007385,0.1,3
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,0,0,13,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,0,18,0.5200783014297485,0.4837439954280853,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,1,18,0.5200783014297485,0.4879249930381775,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,2,18,0.5200783014297485,0.4852014482021332,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,3,18,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,4,18,0.5200783014297485,0.48782867193222046,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,5,18,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,6,18,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,7,18,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,8,18,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,9,18,0.5200783014297485,0.4831657409667969,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,0,23,0.5200783014297485,0.48514318466186523,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,1,23,0.5880562663078308,0.5187139511108398,0.4,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,2,23,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,3,23,0.5422891974449158,0.49771085381507874,0.7,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,4,23,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,5,23,0.5422891974449158,0.4986903667449951,0.6,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,6,23,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,7,23,0.5200783014297485,0.4900449216365814,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,8,23,0.5200783014297485,0.48408523201942444,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,9,23,0.5200783014297485,0.4883451461791992,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,0,28,0.5200783014297485,0.48575282096862793,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,1,28,0.5422891974449158,0.501764178276062,0.6,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,2,28,0.5422891974449158,0.5026471614837646,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,3,28,0.5200783014297485,0.48300203680992126,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,4,28,0.5422891974449158,0.4986903667449951,0.6,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,5,28,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,6,28,0.5880562663078308,0.5187139511108398,0.4,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,7,28,0.5200783014297485,0.48230868577957153,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,8,28,0.5880562663078308,0.5308436751365662,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,9,28,0.5200783014297485,0.4933333396911621,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,0,33,0.5200783014297485,0.4881055951118469,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,1,33,0.5200783014297485,0.4900449216365814,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,2,33,0.5200783014297485,0.48392152786254883,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,3,33,0.5200783014297485,0.48408523201942444,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,4,33,0.5422891974449158,0.5026471614837646,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,5,33,0.5200783014297485,0.48408523201942444,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,6,33,0.5880562663078308,0.5300204753875732,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,7,33,0.5880562663078308,0.5300204753875732,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,8,33,0.5200783014297485,0.4933333396911621,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,9,33,0.5880562663078308,0.5187139511108398,0.4,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,0,38,0.5200783014297485,0.48986440896987915,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,1,38,0.5200783014297485,0.4890412390232086,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,2,38,0.5200783014297485,0.49221712350845337,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,3,38,0.5200783014297485,0.4892217516899109,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,4,38,0.5880562663078308,0.5187139511108398,0.4,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,5,38,0.5422891974449158,0.5048978328704834,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,6,38,0.5880562663078308,0.5224909782409668,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,7,38,0.5880562663078308,0.5215572714805603,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,8,38,0.5880562663078308,0.5215572714805603,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,9,38,0.5422891974449158,0.501764178276062,0.6,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,0,43,0.5880562663078308,0.5289068222045898,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,1,43,0.5880562663078308,0.5247417092323303,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,2,43,0.5880562663078308,0.5289068222045898,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,3,43,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,4,43,0.5880562663078308,0.5247417092323303,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,5,43,0.5200783014297485,0.4892217516899109,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,6,43,0.5880562663078308,0.5300204753875732,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,7,43,0.5422891974449158,0.5018240213394165,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,8,43,0.5880562663078308,0.5223804116249084,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,9,43,0.5200783014297485,0.49221712350845337,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,0,48,0.5880562663078308,0.5289068222045898,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,1,48,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,2,48,0.5880562663078308,0.5247417092323303,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,3,48,0.5880562663078308,0.5308436751365662,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,4,48,0.5880562663078308,0.5193066000938416,0.3,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,5,48,0.5200783014297485,0.49229559302330017,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,6,48,0.5880562663078308,0.5300204753875732,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,7,48,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,8,48,0.5880562663078308,0.5300204753875732,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,9,48,0.5200783014297485,0.48986440896987915,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,0,53,0.5880562663078308,0.5300204753875732,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,1,53,0.5422891974449158,0.5026471614837646,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,2,53,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,3,53,0.5880562663078308,0.5308436751365662,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,4,53,0.5880562663078308,0.5300204753875732,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,5,53,0.5880562663078308,0.5308436751365662,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,6,53,0.5422891974449158,0.5056968927383423,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,7,53,0.5422891974449158,0.5056968927383423,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,8,53,0.5880562663078308,0.5308436751365662,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,9,53,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,0,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,1,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,2,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,3,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,4,58,0.5880562663078308,0.5247417092323303,0.2,5
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,5,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,6,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,7,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,8,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,9,58,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,0,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,1,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,2,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,3,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,4,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,5,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,6,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,7,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,8,63,0.5422891974449158,0.5056968927383423,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,9,63,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,0,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,1,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,2,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,3,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,4,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,5,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,6,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,7,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,8,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,9,64,0.5880562663078308,0.5315233469009399,0.1,6
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,0,0,13,0.256350040435791,0.1898384541273117,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,0,18,0.256350040435791,0.1961340755224228,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,1,18,0.256350040435791,0.1898384541273117,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,2,18,0.256350040435791,0.20086245238780975,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,3,18,0.256350040435791,0.19514809548854828,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,4,18,0.256350040435791,0.20823392271995544,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,5,18,0.256350040435791,0.2019786834716797,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,6,18,0.256350040435791,0.195081889629364,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,7,18,0.256350040435791,0.23098187148571014,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,8,18,0.256350040435791,0.20764824748039246,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,9,18,0.256350040435791,0.19189070165157318,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,0,23,0.3116005063056946,0.2548988461494446,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,1,23,0.256350040435791,0.20676293969154358,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,2,23,0.256350040435791,0.19991926848888397,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,3,23,0.256350040435791,0.2057226449251175,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,4,23,0.3116005063056946,0.2548988461494446,0.3,4
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,5,23,0.256350040435791,0.1979171186685562,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,6,23,0.256350040435791,0.2303154170513153,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,7,23,0.256350040435791,0.19108615815639496,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,8,23,0.256350040435791,0.20896634459495544,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,9,23,0.3116005063056946,0.25186821818351746,0.4,4
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,0,28,0.256350040435791,0.23203833401203156,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,1,28,0.256350040435791,0.20691582560539246,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,2,28,0.3116005063056946,0.2542247474193573,0.4,4
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,3,28,0.256350040435791,0.2130671739578247,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,4,28,0.256350040435791,0.2303154170513153,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,5,28,0.256350040435791,0.23785297572612762,0.3,1
sentence-transformers/all-MiniLM-L6-v2,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,6,28,0.3116005063056946,0.25186821818351746,0.4,4
